"Sampling.Unit.Name","Start.Time","End.Time","Spp","Common.Name","Scientific.Name","Count","Date","Latitude","Longitude","SiteName","Ha","Sitio","Wind","Precipitation","PercentCloudCover","DominantCoverType","TidalConditions","VegetationHeight","DisturbGeneral.Collected","VisibleArea.VisibleArea","PercentCover.PercentFlood","CoverType.SecondaryCoverType","PercentCover.PercentVegetated"
"CHA8","15:09:00","15:14:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2020-12-15,-41.50329,-72.854268,"Coihuín y Chamiza",9.01,2,2,0,10,14,2,2,1,90,40,NA,40
"CHA8","16:59:00","17:05:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2021-02-15,-41.50329,-72.854268,"Coihuín y Chamiza",9.01,2,2,0,0,14,2,2,0,80,30,3,40
"CHA8","15:15:00","15:20:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2021-03-01,-41.50329,-72.854268,"Coihuín y Chamiza",9.01,2,2,0,60,14,2,1,0,100,70,NA,20
"CHA8","12:01:00","12:20:00","AMOY","American Oystercatcher","Haematopus palliatus",7,2022-02-12,-41.50329,-72.854268,"Coihuín y Chamiza",9.01,2,4,0,30,14,2,3,0,100,20,NA,40
"CHA8","15:44:00","15:52:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2023-02-10,-41.50329,-72.854268,"Coihuín y Chamiza",9.01,2,1,0,30,14,2,1,0,80,10,15,70
"CHA9","16:46:00","16:52:00","AMOY","American Oystercatcher","Haematopus palliatus",25,2019-02-07,-41.50445,-72.851696,"Coihuín y Chamiza",9.48,2,0,0,5,15,3,1,1,100,30,14,30
"CHA9","16:36:00","16:49:00","AMOY","American Oystercatcher","Haematopus palliatus",47,2020-02-08,-41.50445,-72.851696,"Coihuín y Chamiza",9.48,2,1,0,0,14,3,1,1,100,15,NA,85
"CHA9","15:19:00","15:27:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2020-12-15,-41.50445,-72.851696,"Coihuín y Chamiza",9.48,2,2,0,10,14,1,2,0,80,50,NA,20
"CHA9","17:08:00","17:15:00","AMOY","American Oystercatcher","Haematopus palliatus",2,2021-02-15,-41.50445,-72.851696,"Coihuín y Chamiza",9.48,2,2,0,0,14,2,2,1,100,40,NA,40
"CHA9","15:15:00","15:37:00","AMOY","American Oystercatcher","Haematopus palliatus",64,2021-03-01,-41.50445,-72.851696,"Coihuín y Chamiza",9.48,2,2,0,50,14,2,1,0,100,70,NA,20
"CHA9","12:43:00","13:07:00","AMOY","American Oystercatcher","Haematopus palliatus",7,2022-02-12,-41.50445,-72.851696,"Coihuín y Chamiza",9.48,2,4,0,20,14,2,3,0,100,60,NA,30
"CHA9","15:28:00","15:33:00","AMOY","American Oystercatcher","Haematopus palliatus",3,2023-02-10,-41.50445,-72.851696,"Coihuín y Chamiza",9.48,2,1,0,40,14,2,1,0,70,20,15,50
"COQ14","08:00:00","08:28:00","AMOY","American Oystercatcher","Haematopus palliatus",12,2022-02-14,-29.900063,-71.273762,"Bahía de Coquimbo - río Elqui - Desembocadura",6.12,1,1,0,0,16,2,1,0,100,NA,NA,5
"COQ14","06:56:00","07:36:00","AMOY","American Oystercatcher","Haematopus palliatus",25,2023-02-15,-29.900063,-71.273762,"Bahía de Coquimbo - río Elqui - Desembocadura",6.12,1,0,0,NA,16,1,1,1,80,20,NA,5
"COQ15","07:32:00","07:55:00","AMOY","American Oystercatcher","Haematopus palliatus",4,2022-02-14,-29.897706,-71.271445,"Bahía de Coquimbo - río Elqui - Desembocadura",10.73,1,1,0,0,3,2,3,0,80,5,NA,80
"COQ15","07:40:00","07:59:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2023-02-15,-29.897706,-71.271445,"Bahía de Coquimbo - río Elqui - Desembocadura",10.73,1,0,0,NA,1,1,2,1,20,NA,3,75
"COQ17","08:36:00","08:41:00","AMOY","American Oystercatcher","Haematopus palliatus",12,2022-02-14,-29.8932,-71.27156,"Bahía de Coquimbo - río Elqui - Desembocadura",3.44,1,1,0,0,1,2,1,1,100,90,NA,10
"COQ17","08:47:00","09:12:00","AMOY","American Oystercatcher","Haematopus palliatus",12,2023-02-15,-29.8932,-71.27156,"Bahía de Coquimbo - río Elqui - Desembocadura",3.44,1,1,0,NA,1,1,2,1,20,70,10,15
"COQ18","07:47:00","08:11:00","AMOY","American Oystercatcher","Haematopus palliatus",11,2022-02-14,-29.894617,-71.273527,"Bahía de Coquimbo - río Elqui - Desembocadura",1.97,1,1,0,0,1,2,NA,1,100,10,NA,NA
"COQ18","08:05:00","08:45:00","AMOY","American Oystercatcher","Haematopus palliatus",20,2023-02-15,-29.894617,-71.273527,"Bahía de Coquimbo - río Elqui - Desembocadura",1.97,1,6,0,NA,1,1,1,1,90,10,16,5
"COQ19","09:06:00","09:26:00","AMOY","American Oystercatcher","Haematopus palliatus",14,2022-02-14,-29.88879,-71.273383,"Bahía de Coquimbo - río Elqui - Desembocadura",10.04,1,1,0,0,16,2,1,1,100,NA,NA,15
"COQ19","08:56:00","09:40:00","AMOY","American Oystercatcher","Haematopus palliatus",9,2023-02-15,-29.88879,-71.273383,"Bahía de Coquimbo - río Elqui - Desembocadura",10.04,1,1,0,NA,16,1,0,1,85,20,NA,0
"COQ21","09:29:00","09:51:00","AMOY","American Oystercatcher","Haematopus palliatus",15,2022-02-14,-29.879741,-71.27386,"Bahía de Coquimbo - río Elqui - Desembocadura",11.37,1,1,0,0,16,2,1,1,100,NA,NA,20
"COQ21","09:46:00","10:11:00","AMOY","American Oystercatcher","Haematopus palliatus",15,2023-02-15,-29.879741,-71.27386,"Bahía de Coquimbo - río Elqui - Desembocadura",11.37,1,2,0,NA,16,1,1,1,100,15,NA,10
"COQ22","09:52:00","10:25:00","AMOY","American Oystercatcher","Haematopus palliatus",26,2022-02-14,-29.870696,-71.274807,"Bahía de Coquimbo - río Elqui - Desembocadura",10.84,1,1,0,0,16,1,1,1,100,NA,NA,30
"COQ22","10:12:00","10:38:00","AMOY","American Oystercatcher","Haematopus palliatus",7,2023-02-15,-29.870696,-71.274807,"Bahía de Coquimbo - río Elqui - Desembocadura",10.84,1,4,0,NA,16,1,0,1,95,15,NA,0
"COQ25","10:16:00","10:42:00","AMOY","American Oystercatcher","Haematopus palliatus",30,2022-02-14,-29.861552,-71.276106,"Bahía de Coquimbo - río Elqui - Desembocadura",11.43,1,1,0,0,1,4,1,1,100,NA,NA,5
"COQ25","10:39:00","11:11:00","AMOY","American Oystercatcher","Haematopus palliatus",7,2023-02-15,-29.861552,-71.276106,"Bahía de Coquimbo - río Elqui - Desembocadura",11.43,1,4,0,NA,16,1,0,1,95,15,NA,0
"COQ26","09:15:00","10:12:00","AMOY","American Oystercatcher","Haematopus palliatus",35,2022-02-14,-29.852536,-71.277323,"Bahía de Coquimbo - río Elqui - Desembocadura",14.31,1,1,0,0,16,4,1,1,100,NA,NA,5
"COQ26","11:14:00","11:50:00","AMOY","American Oystercatcher","Haematopus palliatus",4,2023-02-15,-29.852536,-71.277323,"Bahía de Coquimbo - río Elqui - Desembocadura",14.31,1,4,0,NA,16,1,0,1,95,15,NA,0
"COQ27","08:55:00","09:15:00","AMOY","American Oystercatcher","Haematopus palliatus",161,2022-02-14,-29.843966,-71.279002,"Bahía de Coquimbo - río Elqui - Desembocadura",16.71,1,1,0,0,16,4,1,1,100,NA,NA,5
"COQ27","11:51:00","12:30:00","AMOY","American Oystercatcher","Haematopus palliatus",109,2023-02-15,-29.843966,-71.279002,"Bahía de Coquimbo - río Elqui - Desembocadura",16.71,1,4,0,NA,16,1,0,1,95,15,NA,0
"COQ28","08:28:00","08:55:00","AMOY","American Oystercatcher","Haematopus palliatus",83,2022-02-14,-29.83511,-71.280964,"Bahía de Coquimbo - río Elqui - Desembocadura",21.45,1,1,0,0,16,4,1,1,100,NA,NA,5
"COQ28","12:31:00","12:56:00","AMOY","American Oystercatcher","Haematopus palliatus",17,2023-02-15,-29.83511,-71.280964,"Bahía de Coquimbo - río Elqui - Desembocadura",21.45,1,4,0,NA,16,1,0,1,95,15,NA,0
"COQ29","07:46:00","08:28:00","AMOY","American Oystercatcher","Haematopus palliatus",41,2022-02-14,-29.826664,-71.286013,"Bahía de Coquimbo - río Elqui - Desembocadura",13.99,1,1,0,0,16,4,1,NA,100,NA,NA,5
"COQ29","13:00:00","13:15:00","AMOY","American Oystercatcher","Haematopus palliatus",21,2023-02-15,-29.826664,-71.286013,"Bahía de Coquimbo - río Elqui - Desembocadura",13.99,1,2,0,NA,16,1,0,1,100,15,NA,0
"COQ32","07:30:00","07:42:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2022-02-14,-29.821912,-71.288635,"Bahía de Coquimbo - río Elqui - Desembocadura",1.99,1,1,0,0,1,4,5,1,30,90,NA,NA
"COQ32","13:27:00","13:35:00","AMOY","American Oystercatcher","Haematopus palliatus",15,2023-02-15,-29.821912,-71.288635,"Bahía de Coquimbo - río Elqui - Desembocadura",1.99,1,3,0,NA,1,1,0,1,100,30,16,0
"HUENTE1","15:59:00","16:12:00","AMOY","American Oystercatcher","Haematopus palliatus",2,2020-02-15,-31.624883,-71.557245,"Huentelauquén",3.03,3,2,0,0,13,2,1,0,100,48,16,2
"HUENTE1","13:17:00","13:25:00","AMOY","American Oystercatcher","Haematopus palliatus",5,2021-02-15,-31.624883,-71.557245,"Huentelauquén",3.03,3,1,0,90,13,1,1,0,100,50,16,48
"HUENTE1","13:37:00","13:54:00","AMOY","American Oystercatcher","Haematopus palliatus",4,2022-02-03,-31.624883,-71.557245,"Huentelauquén",3.03,3,2,0,10,13,1,1,0,100,50,16,2
"HUENTE1","14:50:00","15:23:00","AMOY","American Oystercatcher","Haematopus palliatus",7,2023-02-13,-31.624883,-71.557245,"Huentelauquén",3.03,3,3,0,0,16,2,1,0,100,10,19,10
"HUENTE2","16:20:00","16:30:00","AMOY","American Oystercatcher","Haematopus palliatus",6,2020-02-15,-31.622319,-71.558399,"Huentelauquén",3.16,3,2,0,0,16,1,0,0,100,50,13,0
"HUENTE2","13:34:00","13:45:00","AMOY","American Oystercatcher","Haematopus palliatus",2,2021-02-15,-31.622319,-71.558399,"Huentelauquén",3.16,3,1,0,90,16,1,NA,0,100,50,13,0
"HUENTE2","13:11:00","13:25:00","AMOY","American Oystercatcher","Haematopus palliatus",5,2022-02-03,-31.622319,-71.558399,"Huentelauquén",3.16,3,2,0,10,16,1,0,0,100,50,13,0
"HUENTE2","14:25:00","14:49:00","AMOY","American Oystercatcher","Haematopus palliatus",22,2023-02-13,-31.622319,-71.558399,"Huentelauquén",3.16,3,3,0,0,16,2,0,0,100,85,19,0
"HUENTE3","16:35:00","16:48:00","AMOY","American Oystercatcher","Haematopus palliatus",1,2020-02-15,-31.619121,-71.561244,"Huentelauquén",6.83,3,2,0,0,16,1,1,0,100,20,19,10
"HUENTE3","13:51:00","14:04:00","AMOY","American Oystercatcher","Haematopus palliatus",5,2021-02-15,-31.619121,-71.561244,"Huentelauquén",6.83,3,1,0,90,16,1,1,0,100,20,19,10
"HUENTE3","12:36:00","13:03:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2022-02-03,-31.619121,-71.561244,"Huentelauquén",6.83,3,2,0,30,16,1,1,1,100,20,19,10
"HUENTE3","14:13:00","14:22:00","AMOY","American Oystercatcher","Haematopus palliatus",6,2023-02-13,-31.619121,-71.561244,"Huentelauquén",6.83,3,3,0,0,16,2,0,0,100,5,19,0
"HUENTE4","17:03:00","17:12:00","AMOY","American Oystercatcher","Haematopus palliatus",3,2020-02-15,-31.61626,-71.562541,"Huentelauquén",10.43,3,2,0,0,16,1,0,0,100,20,19,0
"HUENTE4","14:08:00","14:17:00","AMOY","American Oystercatcher","Haematopus palliatus",6,2021-02-15,-31.61626,-71.562541,"Huentelauquén",10.43,3,1,0,90,16,1,NA,0,100,20,19,0
"HUENTE4","12:25:00","12:35:00","AMOY","American Oystercatcher","Haematopus palliatus",9,2022-02-03,-31.61626,-71.562541,"Huentelauquén",10.43,3,2,0,50,16,2,0,0,100,20,19,0
"HUENTE4","13:47:00","14:10:00","AMOY","American Oystercatcher","Haematopus palliatus",7,2023-02-13,-31.61626,-71.562541,"Huentelauquén",10.43,3,3,0,0,16,2,0,0,100,10,19,0
"HUENTE5","17:35:00","17:42:00","AMOY","American Oystercatcher","Haematopus palliatus",6,2020-02-15,-31.613084,-71.565049,"Huentelauquén",21.25,3,2,0,0,16,1,0,0,100,5,19,0
"HUENTE5","14:21:00","14:33:00","AMOY","American Oystercatcher","Haematopus palliatus",8,2021-02-15,-31.613084,-71.565049,"Huentelauquén",21.25,3,1,0,90,16,1,NA,0,100,5,19,0
"HUENTE5","12:12:00","12:22:00","AMOY","American Oystercatcher","Haematopus palliatus",2,2022-02-03,-31.613084,-71.565049,"Huentelauquén",21.25,3,2,0,70,16,1,0,0,100,5,19,0
"HUENTE5","13:25:00","13:45:00","AMOY","American Oystercatcher","Haematopus palliatus",3,2023-02-13,-31.613084,-71.565049,"Huentelauquén",21.25,3,3,0,0,16,2,1,0,100,5,19,5
"HUENTE6","17:50:00","18:00:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2020-02-15,-31.6093,-71.570516,"Huentelauquén",17.89,3,2,0,0,16,1,0,0,100,5,19,0
"HUENTE6","14:36:00","14:48:00","AMOY","American Oystercatcher","Haematopus palliatus",4,2021-02-15,-31.6093,-71.570516,"Huentelauquén",17.89,3,1,0,90,16,1,NA,0,100,5,19,NA
"HUENTE6","12:00:00","12:10:00","AMOY","American Oystercatcher","Haematopus palliatus",6,2022-02-03,-31.6093,-71.570516,"Huentelauquén",17.89,3,2,0,70,16,1,0,0,100,5,19,0
"HUENTE6","13:06:00","13:17:00","AMOY","American Oystercatcher","Haematopus palliatus",2,2023-02-13,-31.6093,-71.570516,"Huentelauquén",17.89,3,3,0,0,16,2,1,1,100,5,19,5
"HUENTE7","18:50:00","19:20:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2020-02-15,-31.613707,-71.559112,"Huentelauquén",11.17,3,2,0,20,16,3,3,0,80,70,NA,30
"HUENTE7","15:43:00","16:00:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2021-02-15,-31.613707,-71.559112,"Huentelauquén",11.17,3,1,0,10,16,3,1,0,80,70,NA,30
"HUENTE7","14:58:00","15:05:00","AMOY","American Oystercatcher","Haematopus palliatus",2,2022-02-03,-31.613707,-71.559112,"Huentelauquén",11.17,3,2,0,0,16,3,1,0,100,10,NA,30
"HUENTE7","15:51:00","16:02:00","AMOY","American Oystercatcher","Haematopus palliatus",26,2023-02-13,-31.613707,-71.559112,"Huentelauquén",11.17,3,3,0,0,1,2,1,0,100,70,NA,15
"HUENTE8","19:30:00","19:50:00","AMOY","American Oystercatcher","Haematopus palliatus",18,2020-02-15,-31.619204,-71.555608,"Huentelauquén",2.33,3,2,0,20,1,3,3,0,80,70,NA,30
"HUENTE8","13:26:00","13:32:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2021-02-15,-31.619204,-71.555608,"Huentelauquén",2.33,3,0,0,90,1,1,NA,0,80,100,NA,NA
"HUENTE8","13:55:00","14:05:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2022-02-03,-31.619204,-71.555608,"Huentelauquén",2.33,3,2,0,0,1,3,1,0,80,30,NA,30
"HUENTE8","15:30:00","15:37:00","AMOY","American Oystercatcher","Haematopus palliatus",23,2023-02-13,-31.619204,-71.555608,"Huentelauquén",2.33,3,3,0,0,1,2,1,0,100,80,NA,15
"LLUTA1","09:15:00","09:29:00","AMOY","American Oystercatcher","Haematopus palliatus",5,2020-01-31,-18.418425,-70.321363,"Río Lluta - Desembocadura",1.9,10,1,0,98,16,6,1,1,100,NA,3,20
"LLUTA1","08:05:00","08:57:00","AMOY","American Oystercatcher","Haematopus palliatus",12,2021-02-03,-18.418425,-70.321363,"Río Lluta - Desembocadura",1.9,10,0,0,80,1,6,5,1,90,0,16,25
"LLUTA1","08:28:00","09:08:00","AMOY","American Oystercatcher","Haematopus palliatus",2,2022-02-15,-18.418425,-70.321363,"Río Lluta - Desembocadura",1.9,10,0,0,70,1,2,5,0,100,0,16,25
"LLUTA1","08:03:00","08:22:00","AMOY","American Oystercatcher","Haematopus palliatus",4,2023-02-14,-18.418425,-70.321363,"Río Lluta - Desembocadura",1.9,10,0,0,50,1,7,5,1,100,0,16,25
"LLUTA2","09:32:00","10:11:00","AMOY","American Oystercatcher","Haematopus palliatus",6,2020-01-31,-18.41661,-70.322793,"Río Lluta - Desembocadura",2.24,10,1,0,98,16,6,NA,1,100,15,NA,NA
"LLUTA2","09:05:00","10:13:00","AMOY","American Oystercatcher","Haematopus palliatus",6,2021-02-03,-18.41661,-70.322793,"Río Lluta - Desembocadura",2.24,10,0,0,80,1,6,5,1,90,10,16,15
"LLUTA2","09:20:00","10:10:00","AMOY","American Oystercatcher","Haematopus palliatus",2,2022-02-15,-18.41661,-70.322793,"Río Lluta - Desembocadura",2.24,10,0,0,60,1,3,5,0,90,5,16,20
"LLUTA2","08:23:00","09:02:00","AMOY","American Oystercatcher","Haematopus palliatus",2,2023-02-14,-18.41661,-70.322793,"Río Lluta - Desembocadura",2.24,10,1,0,50,1,7,5,1,100,15,16,35
"LLUTA3","10:15:00","10:45:00","AMOY","American Oystercatcher","Haematopus palliatus",14,2020-01-31,-18.415116,-70.324111,"Río Lluta - Desembocadura",1.78,10,1,0,95,16,6,1,1,100,15,NA,10
"LLUTA3","10:17:00","11:30:00","AMOY","American Oystercatcher","Haematopus palliatus",80,2021-02-03,-18.415116,-70.324111,"Río Lluta - Desembocadura",1.78,10,1,0,60,1,4,5,1,100,5,16,45
"LLUTA3","10:35:00","11:15:00","AMOY","American Oystercatcher","Haematopus palliatus",4,2022-02-15,-18.415116,-70.324111,"Río Lluta - Desembocadura",1.78,10,1,0,30,1,3,5,0,100,5,16,45
"LLUTA3","09:05:00","09:37:00","AMOY","American Oystercatcher","Haematopus palliatus",10,2023-02-14,-18.415116,-70.324111,"Río Lluta - Desembocadura",1.78,10,1,0,50,1,7,5,1,100,5,16,45
"LLUTA4","11:13:00","11:33:00","AMOY","American Oystercatcher","Haematopus palliatus",2,2020-01-31,-18.413824,-70.324603,"Río Lluta - Desembocadura",1.61,10,1,0,80,16,6,1,1,100,15,NA,35
"LLUTA4","11:44:00","12:19:00","AMOY","American Oystercatcher","Haematopus palliatus",12,2021-02-03,-18.413824,-70.324603,"Río Lluta - Desembocadura",1.61,10,2,0,40,1,4,5,NA,90,5,16,30
"LLUTA4","11:45:00","12:25:00","AMOY","American Oystercatcher","Haematopus palliatus",2,2022-02-15,-18.413824,-70.324603,"Río Lluta - Desembocadura",1.61,10,2,0,15,1,5,5,0,90,30,16,55
"LLUTA4","09:44:00","10:12:00","AMOY","American Oystercatcher","Haematopus palliatus",6,2023-02-14,-18.413824,-70.324603,"Río Lluta - Desembocadura",1.61,10,1,0,50,1,8,5,1,100,30,16,45
"LLUTA5","11:40:00","11:50:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2020-01-31,-18.41296,-70.325797,"Río Lluta - Desembocadura",1.67,10,1,0,70,16,6,0,1,100,NA,NA,NA
"LLUTA5","12:26:00","13:02:00","AMOY","American Oystercatcher","Haematopus palliatus",6,2021-02-03,-18.41296,-70.325797,"Río Lluta - Desembocadura",1.67,10,1,0,40,1,1,5,NA,90,5,16,45
"LLUTA5","12:40:00","13:20:00","AMOY","American Oystercatcher","Haematopus palliatus",78,2022-02-15,-18.41296,-70.325797,"Río Lluta - Desembocadura",1.67,10,3,0,15,1,5,5,1,90,20,16,40
"LLUTA5","10:16:00","10:40:00","AMOY","American Oystercatcher","Haematopus palliatus",4,2023-02-14,-18.41296,-70.325797,"Río Lluta - Desembocadura",1.67,10,2,0,30,1,6,5,1,95,20,16,20
"MAIPO1","09:43:00","10:00:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2017-02-11,-33.627184,-71.633898,"SN Humedal río Maipo – Desembocadura",0.34,12,2,0,10,16,1,1,1,100,0,NA,0
"MAIPO1","10:32:00","10:48:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2018-02-11,-33.627184,-71.633898,"SN Humedal río Maipo – Desembocadura",0.34,12,2,0,40,16,4,1,0,100,0,1,5
"MAIPO1","09:58:00","09:59:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2019-02-04,-33.627184,-71.633898,"SN Humedal río Maipo – Desembocadura",0.34,12,2,0,80,17,1,NA,NA,0,NA,16,NA
"MAIPO1","08:12:00","08:18:00","AMOY","American Oystercatcher","Haematopus palliatus",1,2020-01-20,-33.627184,-71.633898,"SN Humedal río Maipo – Desembocadura",0.34,12,1,0,100,17,1,1,1,100,50,16,15
"MAIPO1","10:50:00","10:53:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2021-01-28,-33.627184,-71.633898,"SN Humedal río Maipo – Desembocadura",0.34,12,1,0,10,17,1,0,0,100,NA,NA,NA
"MAIPO1","09:20:00","09:28:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2022-02-15,-33.627184,-71.633898,"SN Humedal río Maipo – Desembocadura",0.34,12,0,0,100,17,2,3,NA,100,50,NA,20
"MAIPO1","10:11:00","10:25:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2023-02-09,-33.627184,-71.633898,"SN Humedal río Maipo – Desembocadura",0.34,12,2,0,100,17,4,1,1,85,50,NA,10
"MAIPO10","12:00:00","12:14:00","AMOY","American Oystercatcher","Haematopus palliatus",4,2017-02-11,-33.616449,-71.630613,"SN Humedal río Maipo – Desembocadura",1.78,12,2,0,10,16,1,1,1,NA,NA,NA,NA
"MAIPO10","12:37:00","12:59:00","AMOY","American Oystercatcher","Haematopus palliatus",6,2021-01-28,-33.616449,-71.630613,"SN Humedal río Maipo – Desembocadura",1.78,12,1,0,5,16,3,1,0,100,0,99,10
"MAIPO10","10:40:00","10:47:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2022-02-15,-33.616449,-71.630613,"SN Humedal río Maipo – Desembocadura",1.78,12,1,0,100,15,1,0,1,100,70,16,0
"MAIPO10","11:36:00","11:43:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2023-02-09,-33.616449,-71.630613,"SN Humedal río Maipo – Desembocadura",1.78,12,3,0,100,16,4,0,1,100,45,NA,0
"MAIPO11","12:15:00","12:33:00","AMOY","American Oystercatcher","Haematopus palliatus",69,2017-02-11,-33.618084,-71.631124,"SN Humedal río Maipo – Desembocadura",1.87,12,2,0,10,16,1,1,1,NA,NA,NA,NA
"MAIPO11","13:00:00","13:25:00","AMOY","American Oystercatcher","Haematopus palliatus",2,2021-01-28,-33.618084,-71.631124,"SN Humedal río Maipo – Desembocadura",1.87,12,1,0,0,16,5,4,0,60,NA,99,30
"MAIPO11","10:22:00","10:27:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2022-02-15,-33.618084,-71.631124,"SN Humedal río Maipo – Desembocadura",1.87,12,1,0,100,15,1,0,1,100,90,16,0
"MAIPO11","11:24:00","11:35:00","AMOY","American Oystercatcher","Haematopus palliatus",5,2023-02-09,-33.618084,-71.631124,"SN Humedal río Maipo – Desembocadura",1.87,12,3,0,100,16,4,0,1,100,55,NA,0
"MAIPO12","12:36:00","12:57:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2017-02-11,-33.619747,-71.631544,"SN Humedal río Maipo – Desembocadura",1.65,12,2,0,10,16,1,1,1,NA,NA,NA,NA
"MAIPO12","13:29:00","13:40:00","AMOY","American Oystercatcher","Haematopus palliatus",4,2021-01-28,-33.619747,-71.631544,"SN Humedal río Maipo – Desembocadura",1.65,12,1,0,0,16,5,2,NA,100,NA,99,40
"MAIPO12","10:09:00","10:12:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2022-02-15,-33.619747,-71.631544,"SN Humedal río Maipo – Desembocadura",1.65,12,1,0,100,15,1,0,1,100,80,16,0
"MAIPO12","11:08:00","11:19:00","AMOY","American Oystercatcher","Haematopus palliatus",6,2023-02-09,-33.619747,-71.631544,"SN Humedal río Maipo – Desembocadura",1.65,12,3,0,100,16,4,0,1,100,50,NA,0
"MAIPO13","12:58:00","13:00:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2017-02-11,-33.621414,-71.631858,"SN Humedal río Maipo – Desembocadura",2.01,12,2,0,10,16,1,1,1,NA,NA,NA,NA
"MAIPO13","13:42:00","13:50:00","AMOY","American Oystercatcher","Haematopus palliatus",1,2021-01-28,-33.621414,-71.631858,"SN Humedal río Maipo – Desembocadura",2.01,12,1,0,0,16,5,2,1,100,NA,99,10
"MAIPO13","09:58:00","10:03:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2022-02-15,-33.621414,-71.631858,"SN Humedal río Maipo – Desembocadura",2.01,12,1,0,100,15,2,0,1,100,80,16,0
"MAIPO13","10:57:00","11:05:00","AMOY","American Oystercatcher","Haematopus palliatus",2,2023-02-09,-33.621414,-71.631858,"SN Humedal río Maipo – Desembocadura",2.01,12,3,0,100,16,4,0,1,100,50,NA,0
"MAIPO15","11:58:00","12:12:00","AMOY","American Oystercatcher","Haematopus palliatus",105,2022-02-15,-33.617487,-71.627127,"SN Humedal río Maipo – Desembocadura",2.73,12,1,0,100,15,1,2,1,100,30,16,20
"MAIPO15","13:10:00","13:11:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2023-02-09,-33.617487,-71.627127,"SN Humedal río Maipo – Desembocadura",2.73,12,4,0,100,15,2,0,1,100,100,1,0
"MAIPO2","10:05:00","10:20:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2017-02-11,-33.626378,-71.632592,"SN Humedal río Maipo – Desembocadura",0.8,12,2,0,10,16,1,1,1,NA,NA,NA,NA
"MAIPO2","10:40:00","10:50:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2018-02-11,-33.626378,-71.632592,"SN Humedal río Maipo – Desembocadura",0.8,12,2,0,40,16,4,1,1,100,NA,NA,5
