"Sampling.Unit.Name","Start.Time","End.Time","Spp","Common.Name","Scientific.Name","Count","Date","Latitude","Longitude","SiteName","Ha","Sitio","Wind","Precipitation","PercentCloudCover","DominantCoverType","TidalConditions","VegetationHeight","DisturbGeneral.Collected","VisibleArea.VisibleArea","PercentCover.PercentFlood","CoverType.SecondaryCoverType","PercentCover.PercentVegetated"
"MAIPO8","10:35:00","10:42:00","AMOY","American Oystercatcher","Haematopus palliatus",28,2021-07-06,-33.614738,-71.628589,"SN Humedal río Maipo – Desembocadura",3.17,12,3,0,50,16,3,0,1,100,NA,NA,NA
"MAIPO8","12:22:00","12:50:00","AMOY","American Oystercatcher","Haematopus palliatus",112,2022-06-17,-33.614738,-71.628589,"SN Humedal río Maipo – Desembocadura",3.17,12,3,0,0,15,1,NA,NA,100,20,16,NA
"MAIPO8","08:00:00","08:02:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2023-07-06,-33.614738,-71.628589,"SN Humedal río Maipo – Desembocadura",3.17,12,0,0,NA,NA,3,NA,NA,0,100,NA,NA
"MAIPO9","10:45:00","11:00:00","AMOY","American Oystercatcher","Haematopus palliatus",78,2021-07-06,-33.614766,-71.629923,"SN Humedal río Maipo – Desembocadura",1.96,12,3,0,40,16,3,0,1,100,NA,NA,NA
"MAIPO9","12:14:00","12:19:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2022-06-17,-33.614766,-71.629923,"SN Humedal río Maipo – Desembocadura",1.96,12,3,0,0,15,1,NA,0,100,60,16,NA
"MAIPO9","08:00:00","08:02:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2023-07-06,-33.614766,-71.629923,"SN Humedal río Maipo – Desembocadura",1.96,12,0,0,NA,NA,3,NA,NA,0,100,NA,NA
"MANTA10","09:45:00","09:45:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2020-07-23,-32.877974,-71.509992,"Mantagua",1.82,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MANTA10","12:21:00","12:25:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2021-07-15,-32.877974,-71.509992,"Mantagua",1.82,9,0,0,0,16,4,0,1,100,NA,NA,NA
"MANTA10","10:27:00","10:34:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2022-06-28,-32.877974,-71.509992,"Mantagua",1.82,9,1,0,0,16,3,1,0,100,10,NA,10
"MANTA10","16:39:00","16:43:00","AMOY","American Oystercatcher","Haematopus palliatus",4,2023-07-12,-32.877974,-71.509992,"Mantagua",1.82,9,3,0,NA,16,3,NA,0,95,5,NA,NA
"MANTA11","11:12:00","11:14:00","AMOY","American Oystercatcher","Haematopus palliatus",1,2020-07-23,-32.876573,-71.508629,"Mantagua",0.97,9,1,0,10,16,4,2,NA,90,80,NA,10
"MANTA11","12:26:00","12:36:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2021-07-15,-32.876573,-71.508629,"Mantagua",0.97,9,0,0,0,1,4,0,1,100,NA,NA,NA
"MANTA11","10:40:00","10:44:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2022-06-28,-32.876573,-71.508629,"Mantagua",0.97,9,1,0,0,16,3,5,0,80,80,NA,20
"MANTA11","16:47:00","16:54:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2023-07-12,-32.876573,-71.508629,"Mantagua",0.97,9,3,0,NA,1,3,5,0,80,80,NA,20
"MANTA7","09:59:00","10:32:00","AMOY","American Oystercatcher","Haematopus palliatus",25,2020-07-23,-32.883818,-71.509994,"Mantagua",6.14,9,1,0,10,16,4,2,NA,100,65,NA,10
"MANTA7","11:07:00","11:33:00","AMOY","American Oystercatcher","Haematopus palliatus",38,2021-07-15,-32.883818,-71.509994,"Mantagua",6.14,9,0,0,0,1,4,1,1,100,NA,16,10
"MANTA7","09:51:00","10:06:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2022-06-28,-32.883818,-71.509994,"Mantagua",6.14,9,1,0,0,1,1,4,0,100,20,16,20
"MANTA7","16:07:00","16:17:00","AMOY","American Oystercatcher","Haematopus palliatus",1,2023-07-12,-32.883818,-71.509994,"Mantagua",6.14,9,2,0,NA,16,3,1,0,90,20,NA,15
"MANTA8","10:33:00","10:39:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2020-07-23,-32.881717,-71.509864,"Mantagua",2.79,9,1,0,10,16,4,2,NA,100,30,NA,5
"MANTA8","12:04:00","12:13:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2021-07-15,-32.881717,-71.509864,"Mantagua",2.79,9,0,0,0,16,4,0,1,100,NA,NA,NA
"MANTA8","10:07:00","10:19:00","AMOY","American Oystercatcher","Haematopus palliatus",85,2022-06-28,-32.881717,-71.509864,"Mantagua",2.79,9,1,0,0,16,1,0,0,100,10,NA,0
"MANTA8","16:19:00","16:28:00","AMOY","American Oystercatcher","Haematopus palliatus",66,2023-07-12,-32.881717,-71.509864,"Mantagua",2.79,9,2,0,NA,16,3,NA,0,90,5,NA,0
"MANTA9","09:21:00","09:27:00","AMOY","American Oystercatcher","Haematopus palliatus",8,2020-07-23,-32.879942,-71.50982,"Mantagua",2.34,9,1,0,100,16,4,2,NA,100,30,NA,5
"MANTA9","12:15:00","12:21:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2021-07-15,-32.879942,-71.50982,"Mantagua",2.34,9,0,0,0,16,4,0,1,100,NA,NA,NA
"MANTA9","10:20:00","10:27:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2022-06-28,-32.879942,-71.50982,"Mantagua",2.34,9,1,0,0,16,1,1,0,100,10,NA,10
"MANTA9","16:30:00","16:36:00","AMOY","American Oystercatcher","Haematopus palliatus",6,2023-07-12,-32.879942,-71.50982,"Mantagua",2.34,9,3,0,NA,16,3,NA,0,95,5,NA,NA
"MATAQ3","14:20:00","15:05:00","AMOY","American Oystercatcher","Haematopus palliatus",3,2022-07-02,-34.997417,-72.181099,"Río Mataquito – Desembocadura",28.57,11,3,0,10,15,5,0,1,100,100,NA,NA
"MATAQ3","14:05:00","14:45:00","AMOY","American Oystercatcher","Haematopus palliatus",321,2023-06-17,-34.997417,-72.181099,"Río Mataquito – Desembocadura",28.57,11,3,0,30,15,5,3,1,100,80,NA,10
"MATAQ4","15:50:00","16:40:00","AMOY","American Oystercatcher","Haematopus palliatus",55,2022-07-02,-35.016803,-72.178023,"Río Mataquito – Desembocadura",52.36,11,2,0,5,15,5,1,1,100,80,NA,10
"MATAQ4","15:05:00","16:00:00","AMOY","American Oystercatcher","Haematopus palliatus",6,2023-06-17,-35.016803,-72.178023,"Río Mataquito – Desembocadura",52.36,11,4,0,50,15,8,3,1,100,80,NA,10
"MATAQ6","13:30:00","13:50:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2022-07-02,-34.9909099,-72.182579,"Río Mataquito – Desembocadura",28.23,11,4,0,30,15,5,1,1,100,70,16,10
"MATAQ6","13:25:00","13:52:00","AMOY","American Oystercatcher","Haematopus palliatus",29,2023-06-17,-34.9909099,-72.182579,"Río Mataquito – Desembocadura",28.23,11,3,0,60,14,6,2,NA,100,60,16,10
"PU1","11:40:00","12:00:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2020-07-26,-41.789048,-73.217032,"Humedales de Calbuco - Pureo",6.43,7,1,1,60,14,8,1,1,100,40,NA,40
"PU1","10:52:00","11:12:00","AMOY","American Oystercatcher","Haematopus palliatus",2,2020-10-12,-41.789048,-73.217032,"Humedales de Calbuco - Pureo",6.43,7,0,0,80,14,2,1,0,100,60,NA,30
"PU1","08:04:00","08:20:00","AMOY","American Oystercatcher","Haematopus palliatus",2,2020-10-16,-41.789048,-73.217032,"Humedales de Calbuco - Pureo",6.43,7,0,0,100,14,7,1,1,100,40,NA,50
"PU1","15:04:00","15:23:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2023-07-07,-41.789048,-73.217032,"Humedales de Calbuco - Pureo",6.43,7,1,0,90,14,2,1,0,70,50,NA,50
"QH","13:01:00","13:31:00","AMOY","American Oystercatcher","Haematopus palliatus",2,2020-07-26,-41.776825,-73.192468,"Humedales de Calbuco - Quihua",19.99,8,2,1,80,14,8,1,NA,90,40,1,40
"QH","12:18:00","12:33:00","AMOY","American Oystercatcher","Haematopus palliatus",2,2020-10-12,-41.776825,-73.192468,"Humedales de Calbuco - Quihua",19.99,8,1,0,50,14,1,1,0,80,40,1,20
"QH","09:21:00","09:39:00","AMOY","American Oystercatcher","Haematopus palliatus",5,2020-10-16,-41.776825,-73.192468,"Humedales de Calbuco - Quihua",19.99,8,2,0,90,14,8,1,0,80,10,1,40
"QH","14:22:00","14:45:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2023-07-07,-41.776825,-73.192468,"Humedales de Calbuco - Quihua",19.99,8,1,0,80,14,2,1,0,70,50,NA,50
"RL3","09:50:00","10:10:00","AMOY","American Oystercatcher","Haematopus palliatus",74,2022-07-13,-41.702648,-73.091733,"Humedales de Calbuco - Estero Rulo",6.63,5,0,0,30,14,4,1,0,100,40,17,30
"RL3","16:03:00","16:12:00","AMOY","American Oystercatcher","Haematopus palliatus",51,2023-07-10,-41.702648,-73.091733,"Humedales de Calbuco - Estero Rulo",6.63,5,1,0,0,14,2,1,0,NA,25,17,50
"RL4","15:45:00","16:00:00","AMOY","American Oystercatcher","Haematopus palliatus",4,2023-07-10,NA,NA,NA,NA,NA,1,0,0,14,2,1,0,90,25,17,45
"RL5","10:50:00","10:57:00","AMOY","American Oystercatcher","Haematopus palliatus",0,2022-07-13,-41.707729,-73.091833,"Humedales de Calbuco - Estero Rulo",6.14,5,0,0,40,14,2,1,1,100,60,NA,30
"RL5","17:21:00","17:30:00","AMOY","American Oystercatcher","Haematopus palliatus",8,2023-07-10,-41.707729,-73.091833,"Humedales de Calbuco - Estero Rulo",6.14,5,1,0,0,14,2,1,0,100,20,17,70
"CHARCA2","13:40:00","14:00:00","AUNE","Austral Negrito","Lessonia rufa",0,2020-08-31,-31.576637,-71.55741,"Huentelauquén",3.47,3,1,0,10,99,1,0,0,100,90,NA,0
"CHARCA2","16:12:00","16:32:00","AUNE","Austral Negrito","Lessonia rufa",0,2021-08-28,-31.576637,-71.55741,"Huentelauquén",3.47,3,1,0,0,99,9,0,1,100,0,NA,0
"CHARCA2","08:51:00","09:31:00","AUNE","Austral Negrito","Lessonia rufa",1,2022-07-26,-31.576637,-71.55741,"Huentelauquén",3.47,3,0,0,80,99,1,0,1,100,70,NA,0
"CHARCA2","08:10:00","08:30:00","AUNE","Austral Negrito","Lessonia rufa",0,2023-07-09,-31.576637,-71.55741,"Huentelauquén",3.47,3,2,0,90,99,8,0,0,100,0,NA,0
"COQ17","09:44:00","10:01:00","AUNE","Austral Negrito","Lessonia rufa",1,2022-07-09,-29.8932,-71.27156,"Bahía de Coquimbo - río Elqui - Desembocadura",3.44,1,4,0,80,1,7,4,1,100,90,NA,10
"COQ17","11:12:00","11:13:00","AUNE","Austral Negrito","Lessonia rufa",0,2023-07-13,-29.8932,-71.27156,"Bahía de Coquimbo - río Elqui - Desembocadura",3.44,1,0,0,0,1,1,4,1,5,90,NA,5
"COQ18","10:04:00","10:19:00","AUNE","Austral Negrito","Lessonia rufa",1,2022-07-09,-29.894617,-71.273527,"Bahía de Coquimbo - río Elqui - Desembocadura",1.97,1,4,0,70,16,7,0,1,100,0,NA,0
"COQ18","11:02:00","11:09:00","AUNE","Austral Negrito","Lessonia rufa",0,2023-07-13,-29.894617,-71.273527,"Bahía de Coquimbo - río Elqui - Desembocadura",1.97,1,0,0,0,16,1,NA,1,100,NA,NA,NA
"COQ19","10:54:00","11:12:00","AUNE","Austral Negrito","Lessonia rufa",1,2022-07-09,-29.88879,-71.273383,"Bahía de Coquimbo - río Elqui - Desembocadura",10.04,1,4,0,80,16,7,1,1,100,0,NA,10
"COQ19","10:38:00","10:56:00","AUNE","Austral Negrito","Lessonia rufa",0,2023-07-13,-29.88879,-71.273383,"Bahía de Coquimbo - río Elqui - Desembocadura",10.04,1,0,0,0,16,1,NA,1,100,NA,NA,NA
"COQ29","08:27:00","08:47:00","AUNE","Austral Negrito","Lessonia rufa",0,2022-07-09,-29.826664,-71.286013,"Bahía de Coquimbo - río Elqui - Desembocadura",13.99,1,2,0,80,16,7,1,1,100,20,NA,10
"COQ29","07:48:00","08:06:00","AUNE","Austral Negrito","Lessonia rufa",5,2023-07-13,-29.826664,-71.286013,"Bahía de Coquimbo - río Elqui - Desembocadura",13.99,1,1,0,0,16,1,NA,1,100,NA,NA,NA
"HUENTE1","10:51:00","11:03:00","AUNE","Austral Negrito","Lessonia rufa",0,2020-08-31,-31.624883,-71.557245,"Huentelauquén",3.03,3,0,0,100,13,1,1,0,100,50,16,2
"HUENTE1","13:31:00","13:58:00","AUNE","Austral Negrito","Lessonia rufa",0,2021-08-28,-31.624883,-71.557245,"Huentelauquén",3.03,3,4,0,10,13,1,1,1,100,50,16,2
"HUENTE1","13:34:00","13:44:00","AUNE","Austral Negrito","Lessonia rufa",1,2022-07-26,-31.624883,-71.557245,"Huentelauquén",3.03,3,2,0,0,13,7,1,1,100,5,16,2
"HUENTE1","14:52:00","15:12:00","AUNE","Austral Negrito","Lessonia rufa",0,2023-07-09,-31.624883,-71.557245,"Huentelauquén",3.03,3,3,0,70,16,1,0,0,100,5,19,0
"HUENTE3","11:15:00","11:32:00","AUNE","Austral Negrito","Lessonia rufa",0,2020-08-31,-31.619121,-71.561244,"Huentelauquén",6.83,3,0,0,100,16,1,1,0,100,20,19,10
"HUENTE3","12:45:00","12:55:00","AUNE","Austral Negrito","Lessonia rufa",0,2021-08-28,-31.619121,-71.561244,"Huentelauquén",6.83,3,4,0,20,16,2,1,1,100,20,19,10
"HUENTE3","12:33:00","12:56:00","AUNE","Austral Negrito","Lessonia rufa",2,2022-07-26,-31.619121,-71.561244,"Huentelauquén",6.83,3,2,0,0,16,7,1,1,100,10,19,10
"HUENTE3","13:49:00","14:12:00","AUNE","Austral Negrito","Lessonia rufa",0,2023-07-09,-31.619121,-71.561244,"Huentelauquén",6.83,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HUENTE4","11:35:00","11:45:00","AUNE","Austral Negrito","Lessonia rufa",0,2020-08-31,-31.61626,-71.562541,"Huentelauquén",10.43,3,0,0,90,16,1,NA,0,100,20,19,0
"HUENTE4","12:23:00","12:33:00","AUNE","Austral Negrito","Lessonia rufa",0,2021-08-28,-31.61626,-71.562541,"Huentelauquén",10.43,3,3,0,20,16,2,0,1,100,20,19,0
"HUENTE4","12:14:00","12:30:00","AUNE","Austral Negrito","Lessonia rufa",1,2022-07-26,-31.61626,-71.562541,"Huentelauquén",10.43,3,2,0,0,16,7,0,1,100,10,19,0
"HUENTE4","13:08:00","13:46:00","AUNE","Austral Negrito","Lessonia rufa",0,2023-07-09,-31.61626,-71.562541,"Huentelauquén",10.43,3,3,0,70,16,2,0,0,100,10,19,0
"HUENTE5","11:47:00","12:00:00","AUNE","Austral Negrito","Lessonia rufa",0,2020-08-31,-31.613084,-71.565049,"Huentelauquén",21.25,3,0,0,90,16,1,NA,0,100,5,19,0
"HUENTE5","12:13:00","12:18:00","AUNE","Austral Negrito","Lessonia rufa",0,2021-08-28,-31.613084,-71.565049,"Huentelauquén",21.25,3,3,0,20,16,2,0,1,100,5,19,0
"HUENTE5","12:02:00","12:10:00","AUNE","Austral Negrito","Lessonia rufa",3,2022-07-26,-31.613084,-71.565049,"Huentelauquén",21.25,3,2,0,0,16,7,0,1,100,5,19,0
"HUENTE5","12:57:00","13:07:00","AUNE","Austral Negrito","Lessonia rufa",0,2023-07-09,-31.613084,-71.565049,"Huentelauquén",21.25,3,3,0,70,16,2,0,0,100,5,13,0
"HUENTE6","12:02:00","12:15:00","AUNE","Austral Negrito","Lessonia rufa",0,2020-08-31,-31.6093,-71.570516,"Huentelauquén",17.89,3,0,0,80,16,1,NA,0,100,5,19,0
"HUENTE6","12:02:00","12:05:00","AUNE","Austral Negrito","Lessonia rufa",0,2021-08-28,-31.6093,-71.570516,"Huentelauquén",17.89,3,3,0,20,16,2,0,1,100,5,19,0
"HUENTE6","11:50:00","11:58:00","AUNE","Austral Negrito","Lessonia rufa",1,2022-07-26,-31.6093,-71.570516,"Huentelauquén",17.89,3,2,0,0,16,7,0,1,100,5,19,0
"HUENTE6","12:42:00","12:57:00","AUNE","Austral Negrito","Lessonia rufa",0,2023-07-09,-31.6093,-71.570516,"Huentelauquén",17.89,3,3,0,70,13,2,1,0,100,5,16,2
"MAIPO3","09:34:00","09:41:00","AUNE","Austral Negrito","Lessonia rufa",0,2021-07-06,-33.624036,-71.632017,"SN Humedal río Maipo – Desembocadura",2.95,12,4,0,80,16,3,0,1,100,NA,NA,NA
"MAIPO3","11:30:00","11:35:00","AUNE","Austral Negrito","Lessonia rufa",0,2022-06-17,-33.624036,-71.632017,"SN Humedal río Maipo – Desembocadura",2.95,12,3,0,0,16,2,NA,1,100,80,15,0
"MAIPO3","10:24:00","10:40:00","AUNE","Austral Negrito","Lessonia rufa",1,2023-07-06,-33.624036,-71.632017,"SN Humedal río Maipo – Desembocadura",2.95,12,0,0,NA,16,3,NA,1,95,40,19,NA
"MAIPO4","09:42:00","09:47:00","AUNE","Austral Negrito","Lessonia rufa",0,2021-07-06,-33.621463,-71.630577,"SN Humedal río Maipo – Desembocadura",2.97,12,5,0,65,16,3,0,1,100,NA,NA,NA
"MAIPO4","13:44:00","13:48:00","AUNE","Austral Negrito","Lessonia rufa",0,2022-06-17,-33.621463,-71.630577,"SN Humedal río Maipo – Desembocadura",2.97,12,3,0,0,16,3,2,0,90,10,15,10
"MAIPO4","08:52:00","09:10:00","AUNE","Austral Negrito","Lessonia rufa",1,2023-07-06,-33.621463,-71.630577,"SN Humedal río Maipo – Desembocadura",2.97,12,0,0,NA,16,3,NA,1,100,20,19,NA
"MAIPO7","10:06:00","10:23:00","AUNE","Austral Negrito","Lessonia rufa",1,2021-07-06,-33.616539,-71.629421,"SN Humedal río Maipo – Desembocadura",2.52,12,3,0,50,16,3,0,1,100,NA,NA,NA
"MAIPO7","12:53:00","13:05:00","AUNE","Austral Negrito","Lessonia rufa",0,2022-06-17,-33.616539,-71.629421,"SN Humedal río Maipo – Desembocadura",2.52,12,2,0,0,15,1,2,1,90,20,16,20
"MAIPO7","08:00:00","08:02:00","AUNE","Austral Negrito","Lessonia rufa",0,2023-07-06,-33.616539,-71.629421,"SN Humedal río Maipo – Desembocadura",2.52,12,0,0,NA,NA,3,NA,NA,0,100,NA,NA
"MANTA7","09:59:00","10:32:00","AUNE","Austral Negrito","Lessonia rufa",0,2020-07-23,-32.883818,-71.509994,"Mantagua",6.14,9,1,0,10,16,4,2,NA,100,65,NA,10
"MANTA7","11:07:00","11:33:00","AUNE","Austral Negrito","Lessonia rufa",3,2021-07-15,-32.883818,-71.509994,"Mantagua",6.14,9,0,0,0,1,4,1,1,100,NA,16,10
"MANTA7","09:51:00","10:06:00","AUNE","Austral Negrito","Lessonia rufa",0,2022-06-28,-32.883818,-71.509994,"Mantagua",6.14,9,1,0,0,1,1,4,0,100,20,16,20
"MANTA7","16:07:00","16:17:00","AUNE","Austral Negrito","Lessonia rufa",0,2023-07-12,-32.883818,-71.509994,"Mantagua",6.14,9,2,0,NA,16,3,1,0,90,20,NA,15
"MANTA8","10:33:00","10:39:00","AUNE","Austral Negrito","Lessonia rufa",0,2020-07-23,-32.881717,-71.509864,"Mantagua",2.79,9,1,0,10,16,4,2,NA,100,30,NA,5
"MANTA8","12:04:00","12:13:00","AUNE","Austral Negrito","Lessonia rufa",0,2021-07-15,-32.881717,-71.509864,"Mantagua",2.79,9,0,0,0,16,4,0,1,100,NA,NA,NA
"MANTA8","10:07:00","10:19:00","AUNE","Austral Negrito","Lessonia rufa",1,2022-06-28,-32.881717,-71.509864,"Mantagua",2.79,9,1,0,0,16,1,0,0,100,10,NA,0
"MANTA8","16:19:00","16:28:00","AUNE","Austral Negrito","Lessonia rufa",0,2023-07-12,-32.881717,-71.509864,"Mantagua",2.79,9,2,0,NA,16,3,NA,0,90,5,NA,0
"MATAQ4","15:50:00","16:40:00","AUNE","Austral Negrito","Lessonia rufa",4,2022-07-02,-35.016803,-72.178023,"Río Mataquito – Desembocadura",52.36,11,2,0,5,15,5,1,1,100,80,NA,10
"MATAQ4","15:05:00","16:00:00","AUNE","Austral Negrito","Lessonia rufa",0,2023-06-17,-35.016803,-72.178023,"Río Mataquito – Desembocadura",52.36,11,4,0,50,15,8,3,1,100,80,NA,10
"MANTA12","11:08:00","11:11:00","AUTR","Austral Thrush","Turdus falcklandii",0,2020-07-23,-32.877328,-71.508418,"Mantagua",1.05,9,3,0,10,1,4,5,NA,100,70,NA,30
"MANTA12","12:40:00","12:45:00","AUTR","Austral Thrush","Turdus falcklandii",0,2021-07-15,-32.877328,-71.508418,"Mantagua",1.05,9,0,0,0,1,4,5,1,60,NA,NA,40
"MANTA12","10:50:00","10:56:00","AUTR","Austral Thrush","Turdus falcklandii",0,2022-06-28,-32.877328,-71.508418,"Mantagua",1.05,9,0,0,0,1,3,5,1,80,80,NA,20
"MANTA12","16:56:00","17:00:00","AUTR","Austral Thrush","Turdus falcklandii",1,2023-07-12,-32.877328,-71.508418,"Mantagua",1.05,9,3,0,NA,1,3,5,0,75,80,NA,20
"MANTA2","08:42:00","08:58:00","AUTR","Austral Thrush","Turdus falcklandii",0,2020-07-23,-32.883119,-71.499744,"Mantagua",1.78,9,0,0,100,1,4,5,NA,75,40,99,60
"MANTA2","10:05:00","10:13:00","AUTR","Austral Thrush","Turdus falcklandii",0,2021-07-15,-32.883119,-71.499744,"Mantagua",1.78,9,0,0,0,1,6,5,1,70,80,NA,20
"MANTA2","08:39:00","08:48:00","AUTR","Austral Thrush","Turdus falcklandii",0,2022-06-28,-32.883119,-71.499744,"Mantagua",1.78,9,2,0,0,1,4,5,0,50,15,NA,80
"MANTA2","14:35:00","14:41:00","AUTR","Austral Thrush","Turdus falcklandii",2,2023-07-12,-32.883119,-71.499744,"Mantagua",1.78,9,1,0,NA,1,3,5,0,75,70,NA,30
"MANTA4","09:14:00","09:33:00","AUTR","Austral Thrush","Turdus falcklandii",0,2020-07-23,-32.882667,-71.503221,"Mantagua",4.68,9,0,0,10,1,4,5,NA,80,35,NA,65
"MANTA4","10:24:00","10:37:00","AUTR","Austral Thrush","Turdus falcklandii",0,2021-07-15,-32.882667,-71.503221,"Mantagua",4.68,9,0,0,0,1,6,5,1,80,NA,NA,20
"MANTA4","09:02:00","09:17:00","AUTR","Austral Thrush","Turdus falcklandii",1,2022-06-28,-32.882667,-71.503221,"Mantagua",4.68,9,1,0,0,2,4,5,0,50,20,NA,80
"MANTA4","15:07:00","15:21:00","AUTR","Austral Thrush","Turdus falcklandii",0,2023-07-12,-32.882667,-71.503221,"Mantagua",4.68,9,1,0,NA,1,3,5,0,75,70,NA,30
"CHA7","15:39:00","15:52:00","BASA","Baird's Sandpiper","Calidris bairdii",2,2020-05-25,-41.501175,-72.855748,"Coihuín y Chamiza",8.08,2,0,0,0,14,1,1,0,90,20,NA,30
"CHA7","10:51:00","10:59:00","BASA","Baird's Sandpiper","Calidris bairdii",0,2020-06-15,-41.501175,-72.855748,"Coihuín y Chamiza",8.08,2,3,0,80,14,1,2,0,80,20,NA,50
"CHA7","15:49:00","15:56:00","BASA","Baird's Sandpiper","Calidris bairdii",0,2020-06-24,-41.501175,-72.855748,"Coihuín y Chamiza",8.08,2,1,0,30,14,1,1,0,90,60,NA,20
"CHA7","13:57:00","13:59:00","BASA","Baird's Sandpiper","Calidris bairdii",0,2021-07-12,-41.501175,-72.855748,"Coihuín y Chamiza",8.08,2,0,2,30,14,2,0,NA,100,80,NA,20
"CHA7","12:15:00","12:18:00","BASA","Baird's Sandpiper","Calidris bairdii",0,2022-06-30,-41.501175,-72.855748,"Coihuín y Chamiza",8.08,2,1,0,80,14,2,1,0,100,20,15,50
"CHA7","13:46:00","13:51:00","BASA","Baird's Sandpiper","Calidris bairdii",0,2023-07-06,-41.501175,-72.855748,"Coihuín y Chamiza",8.08,2,1,0,70,14,2,1,NA,80,25,15,45
"CHARCA2","13:40:00","14:00:00","BASA","Baird's Sandpiper","Calidris bairdii",7,2020-08-31,-31.576637,-71.55741,"Huentelauquén",3.47,3,1,0,10,99,1,0,0,100,90,NA,0
"CHARCA2","16:12:00","16:32:00","BASA","Baird's Sandpiper","Calidris bairdii",11,2021-08-28,-31.576637,-71.55741,"Huentelauquén",3.47,3,1,0,0,99,9,0,1,100,0,NA,0
"CHARCA2","08:51:00","09:31:00","BASA","Baird's Sandpiper","Calidris bairdii",0,2022-07-26,-31.576637,-71.55741,"Huentelauquén",3.47,3,0,0,80,99,1,0,1,100,70,NA,0
"CHARCA2","08:10:00","08:30:00","BASA","Baird's Sandpiper","Calidris bairdii",0,2023-07-09,-31.576637,-71.55741,"Huentelauquén",3.47,3,2,0,90,99,8,0,0,100,0,NA,0
"HUENTE3","11:15:00","11:32:00","BASA","Baird's Sandpiper","Calidris bairdii",1,2020-08-31,-31.619121,-71.561244,"Huentelauquén",6.83,3,0,0,100,16,1,1,0,100,20,19,10
"HUENTE3","12:45:00","12:55:00","BASA","Baird's Sandpiper","Calidris bairdii",0,2021-08-28,-31.619121,-71.561244,"Huentelauquén",6.83,3,4,0,20,16,2,1,1,100,20,19,10
"HUENTE3","12:33:00","12:56:00","BASA","Baird's Sandpiper","Calidris bairdii",0,2022-07-26,-31.619121,-71.561244,"Huentelauquén",6.83,3,2,0,0,16,7,1,1,100,10,19,10
"HUENTE3","13:49:00","14:12:00","BASA","Baird's Sandpiper","Calidris bairdii",0,2023-07-09,-31.619121,-71.561244,"Huentelauquén",6.83,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAIPO8","10:35:00","10:42:00","BBPL","Black-bellied Plover","Pluvialis squatarola",0,2021-07-06,-33.614738,-71.628589,"SN Humedal río Maipo – Desembocadura",3.17,12,3,0,50,16,3,0,1,100,NA,NA,NA
"MAIPO8","12:22:00","12:50:00","BBPL","Black-bellied Plover","Pluvialis squatarola",41,2022-06-17,-33.614738,-71.628589,"SN Humedal río Maipo – Desembocadura",3.17,12,3,0,0,15,1,NA,NA,100,20,16,NA
"MAIPO8","08:00:00","08:02:00","BBPL","Black-bellied Plover","Pluvialis squatarola",0,2023-07-06,-33.614738,-71.628589,"SN Humedal río Maipo – Desembocadura",3.17,12,0,0,NA,NA,3,NA,NA,0,100,NA,NA
"MAIPO9","10:45:00","11:00:00","BBPL","Black-bellied Plover","Pluvialis squatarola",4,2021-07-06,-33.614766,-71.629923,"SN Humedal río Maipo – Desembocadura",1.96,12,3,0,40,16,3,0,1,100,NA,NA,NA
